C1,C2,C3,C4,C5,C6,C7,C8
-16.794892794921296,5.028948190683543,15.138080463492885,0.6214000175288857,-13.196475163155316,19.467529737263096,14.257200340461205,-26.255401969936514
0.5856097696235265,-30.745705782844905,-42.18710990557729,-43.147599665675244,7.894404941699614,-67.52917579857431,-39.924512808068236,-12.53552145811761
3.1954514113325123,-8.62871625796432,-15.226721648593871,-7.4537599300815085,2.1686364767556463,-23.44739869399777,-13.87756672489942,11.73443920279026
1.3113966866658704,24.16877810330793,42.47187733549052,39.54769391897495,0.08798137858936106,65.2965264371094,40.84356623881381,15.948013027734474
17.80226987655787,0.9089649483031953,17.397117396516695,11.12922379097749,26.102462360727614,26.57282121261442,16.420343844323035,11.338578155159812
27.02738773483405,-33.272615680912985,-46.91149793670302,-37.13241590903105,31.2980921902779,-69.73801597841954,-44.91819951875943,12.099252117822228
-2.490066931105075,-4.681200223089583,-29.04235810923238,-14.391490912259432,-15.996453294264986,-40.55509848918142,-27.71785593493997,1.9915420439717997
-40.952646016491336,44.777537109722495,43.15077064399093,35.31989501292788,-56.958854473032474,66.8986633879133,40.95728567707743,-26.117164883588398
-31.492876496751077,26.059475761818845,40.24001085283256,16.804366066648313,-26.609614017559405,57.683759678807114,38.062918405792615,-35.872686660704034
15.98119026874116,-33.060221494735735,-31.78673200502001,-36.64184216982204,33.456979889000074,-51.79548072592214,-30.353856139863787,-2.342675182604265
31.36281436154495,-32.75518167295288,-41.90584333799187,-24.21996520316869,34.12893495807501,-62.561125826039664,-39.80791604599075,31.711191405714967
3.293301420062776,17.732920715451062,24.383234644372024,33.89958838609144,-7.330918553045913,39.370955462637575,23.31376232112712,22.665517703651787
-10.210919509061533,22.016880559937338,40.69077316529693,32.12060827392172,-10.543574661545644,60.54944947847641,38.772143446596615,-4.798370285607789
5.684105562361724,-21.58105400699035,-21.909002530782022,-25.04292962281761,15.216007652980855,-35.77779773398645,-20.96579447800561,-8.411877843391414
7.975508551633346,-23.423092879404066,-42.608354144873196,-31.640626971681584,6.233041853177911,-63.97874510354312,-40.710197056982096,4.011811344864497
-13.538903150045993,24.505906330652255,19.334606384700358,21.952584819615787,-26.244167354579538,31.750474665988776,18.420687980450406,-0.7857467947156872
-20.262772347834765,34.9295742618972,47.99057732723502,32.27674430543806,-22.587418986599943,72.51369100064592,45.84642808785376,-18.266257120880393
3.2591527064189107,-12.437836959243038,-11.307640707381628,-21.83318164619497,15.676726089857224,-19.39495325782192,-10.493963137145277,-13.25563311160655
21.56107389423415,-34.5846155922116,-49.66884857558763,-38.92057675764212,29.118329585468715,-74.9041970516174,-46.92933626210285,14.120160656620575
8.770179342625173,3.782236649881612,2.278435573080862,15.17115372788746,1.8433828487620687,6.69669865314156,2.301475445543534,23.586108177320046
-7.995545682829577,27.555094233500654,46.10829231976962,42.75266010769248,-13.75035666746719,71.01452503011906,43.60433687368317,3.1865004301544735
-1.8379302013014294,-7.123813705452227,0.47856729204429155,-5.398093395989909,3.3634737519147504,-1.6435284920057003,-0.02142655946618982,-12.747503779766143
6.632236602950974,-30.64088077737301,-47.92419444873857,-40.213413077355185,8.242788193092858,-73.41046669450138,-46.12038262184146,-4.095036254523915
-6.578546176045282,6.621596273626038,-6.748855063344072,0.1946243197344337,-17.445279627720772,-7.498787987681405,-6.920884226962138,3.4019265277520234
-16.392565594880082,36.12486323929362,48.12983813172588,37.52131314657611,-22.660532930513718,74.05580212319212,45.69695947048518,-6.094898115823361
2.107958862470304,0.8524622399880623,14.227369733714738,2.1394431291111995,12.118716069371281,18.63912184891373,14.269712433690557,-9.021580652811673
14.624507882368938,-33.226654269734496,-43.02011412452515,-36.99678595149759,24.48370053132068,-68.0275737812628,-39.56658821180279,2.379642224652802
-4.405243007506479,-2.829134374075293,-14.522034560819042,-4.995143272341498,-7.956198716874694,-21.709909338374665,-12.710507876403245,7.318459736718217
-18.194280816556798,33.788071619728214,45.34153286827053,36.62343267932607,-22.687927984732067,69.74489119111723,43.09347675483553,-0.5602894010241983
4.434492540638234,5.970365513443774,21.211401609686618,7.219900965313513,11.478018956708814,31.35606075438732,19.01886148418241,-1.8425924961593938
29.520734471428803,-37.48551232511923,-45.605823113338595,-38.63145110998045,35.12323330227768,-69.61751698659623,-44.715271543908216,11.622791075301846
9.435195590545831,-14.558797947562697,-31.535490020987314,-13.262350444991574,-2.656016827774536,-45.95052711467846,-30.760034388908153,11.203434043499183
-26.39095738987819,34.72633056401572,37.9239023945712,38.0479538410399,-40.320826813286054,59.26863387849406,35.918769758486675,-12.459702772164976
-15.750541005199755,18.12724259667857,33.80616629587785,20.99753388542011,-8.233404576277419,50.78727036233615,32.576267314102736,-19.355915774448924
21.54167437263143,-34.16453347218686,-35.65875518330069,-32.0969439372927,37.43432921062987,-54.1787679876662,-32.94543800937958,5.207936648769578
21.380564600096683,-25.091532589528892,-40.43086910434831,-22.029672855171388,19.110924386799972,-58.693901582482155,-37.39985901150324,22.194693890385988
-15.746932068516218,30.572192247940958,30.87665931170549,32.319016647005704,-31.030852422080514,48.08558603318206,29.88105632323102,1.8940807030626245
-31.659859937626887,35.664824778371134,49.52611039238962,26.67479820512125,-34.0366770123005,70.90708725072902,46.755200158288474,-27.752845369548584
-5.155557744801064,-15.284777266959518,-16.6440189816282,-32.954092423443626,8.04160772345079,-30.579999702491694,-16.682843051545884,-19.22377265335029
15.555677846619078,-30.141902692050838,-44.96837886343735,-38.49981732369411,21.3088006743304,-68.186640667471,-43.28321154312291,13.518033709233338
4.147253652766042,10.373066641589682,12.12723329432263,19.77010968380565,-2.9074196575799776,22.466422836147796,11.531807808105397,21.030557535639858
-1.2029919109911695,21.775611885209848,41.320257561736966,36.65258861212774,-1.7580688738936763,64.6202807831348,39.353938191033095,3.991855913375749
19.070586134769144,-20.517048991217138,-15.376704982212821,-12.539422918438044,29.1208554842838,-24.32928393529475,-14.58643251328268,1.1165866797331323
25.039028623447898,-33.811583354367336,-51.43709359486026,-29.762121931236116,25.628868638085596,-77.38986915766453,-48.83521493037079,14.313178737434372
-7.89084425786625,15.821259374152216,4.753103848441097,19.470172042113976,-23.735753970056983,9.586519249800071,4.492314784475224,5.196669913840566
-30.6959122707982,42.39916556158485,52.830413676517495,40.84288970069015,-40.037325632099005,79.53817491341582,50.11612808863317,-21.28625883087793
-9.477095596472587,-0.8560006629533344,6.224029562682595,-11.251994581323867,-0.560516993483535,5.8838694893221835,5.78627551755269,-23.11803114412629
9.674993874676733,-32.517119113526306,-45.33573374652654,-46.049678213493806,16.62642186248127,-70.33987493608832,-43.16628888476471,-3.053355931711765
-5.683801799124978,1.828869433343446,-4.9926087017570655,-3.136913873239435,-11.937912834504926,-6.222553380174393,-4.530593167743583,5.354453851448111
-20.1684717158088,32.59760138128095,49.69062091387878,35.82023753262488,-22.971854389727614,75.6683601316235,47.5865456677414,-4.833215775348536
1.9163828727823151,-1.8526632921696344,13.175115261155046,0.5103233571916905,14.554769054007892,18.249837962104618,12.783451383536567,-3.7323356545804143
32.577388774526504,-40.97945570057459,-50.16531047892964,-37.28697946515028,43.689015029241936,-75.49069907846128,-47.37553292618471,21.077694832612035
23.22251587554887,-11.425265460442409,-26.14700432149464,-1.447640874369172,13.872801909527485,-34.581774245026146,-24.705611274943585,30.826407935072922
-11.716716735794861,35.77637165245173,39.18739428172836,43.933965745138664,-27.612660660956266,63.04980613153263,36.887230633954175,2.176810727183156
-18.50753278699813,16.83841825535016,26.910200331498768,13.499811400709225,-16.944721342307812,37.312224588272166,24.963743532903173,-24.725381329652613
3.7626280359139357,-30.348703915321256,-35.801363625259484,-39.31007909682653,15.472297235750206,-59.99417086251196,-34.424184374573684,-12.387277227286626
4.117406564347975,-16.5174290611077,-27.676335151019586,-19.966390389288314,2.308745203267619,-42.697618144575465,-26.240463411891813,7.2638773465958515
-18.910370110800603,31.632060284109706,37.15396949112001,31.909142125342953,-29.643743767149658,58.83925019066409,35.59509346148703,-3.501972362619896
-13.335831117477763,22.81075385995198,34.07764143536309,18.50413863003976,-10.447742524319889,52.64502689611565,32.38827688914566,-16.563119659824164
16.81859668330457,-25.525046649557417,-33.60235451739122,-32.13751857379811,29.11417306994336,-51.27728073666876,-32.183036118587616,-1.167872815192813
19.64953077875842,-23.773117401360732,-39.11066629498722,-20.688769991999145,20.02887052253202,-58.92540964600657,-37.26438404985516,18.181091549977186
-2.763719822812882,19.817055612813242,27.984911263355375,34.88736897181889,-11.949435464405617,42.676254103115774,26.867848120806443,12.169780671051852
-8.485552038671718,20.364353354378423,42.808931917559136,30.739484569424118,-9.364863254870743,63.425448679421066,41.32684526002674,-6.661921371809754
6.772032659150641,-23.227848256097946,-21.460608886695926,-28.9264019654406,13.511384097074481,-33.98928827253029,-19.636585028934167,-7.00493777087957
9.644071830959142,-27.614858890436086,-45.780828067426015,-37.4623438364473,7.8367047310097995,-67.29079454153141,-43.14253596024272,9.291398460778446
-12.573748143714754,20.832049500250562,14.371606313084262,18.174076093982592,-23.835622259121536,25.728351751600133,13.141960976410724,7.055730721296965
-22.408555784312707,35.8065192349687,47.04879416368816,35.03141926372907,-23.461025466350844,71.0915215116203,43.37790547245197,-13.448798967989639
3.0797079010657784,-10.20268994579109,-9.055043254455347,-14.534350770960506,17.296959903756882,-17.466399246810294,-9.95327226337424,-12.759817827200468
22.051068139648017,-32.7345131472373,-48.36477316273689,-33.16063163596229,29.80241639604975,-74.5491465792813,-46.31394015496963,9.477564672695328
3.68010078263547,6.314550818097217,4.105272685541985,16.497967553301773,-5.29928958009219,7.699767266063354,4.760933121969242,12.717066733213212
-16.636606485521696,30.92208827382674,49.84111479327517,39.30012736626905,-24.690555256995033,75.35848076998835,48.58543536806316,-8.84512296612662
-3.839715224031991,-5.99972116390408,2.5224240411300336,-11.68605826481191,1.7752676426600147,1.562012110155753,3.2586672181832816,-14.670773766762712
14.62599995853665,-34.90939154059155,-49.93855096029386,-44.33214783591402,20.140015436456572,-75.68821786778102,-47.10974736843141,7.011015938286924
1.2684601843744023,1.3014317516162037,-9.86046401646352,1.1908332195923672,-6.42080488527617,-11.45403313106306,-9.677986994120522,15.23173239192342
-14.555093830951394,34.82260326114278,48.03498392621194,41.724886166851945,-20.689783344668353,74.58806188813782,44.78722330435377,-2.713516642268407
4.283251596991076,1.1160851276020685,16.039479966116364,5.198167720410599,12.622445271303095,21.75268409335895,14.358377263749276,-9.736055057773774
21.87076703140147,-34.58672212753559,-45.11860095374949,-38.115881712927546,27.166587091400707,-70.26692108819613,-43.13199570042198,3.8788525215632177
2.4870980446684063,-4.31089298962212,-21.021817222021426,-7.240446108735905,-7.605504965244578,-29.606516076988125,-19.334465526297162,9.844196882832868
-23.736060910074887,36.04872230461448,42.92876745497119,39.40177291421815,-31.12487384300751,66.89023547763087,41.739847017844056,-4.7143048515592785
-19.0956234050299,13.679928658969246,27.93813718084008,12.867138101008967,-9.267949324924361,39.68388969518437,26.962812593800255,-18.425944073691337
5.209190804219623,-30.657421851189845,-36.56344873576053,-38.889505917516644,18.57799789159019,-58.65361675825653,-34.94384283418716,-6.870725987733524
10.777126582070903,-16.92722317848246,-29.485279174467273,-20.260164358561152,8.634068973322366,-43.51722057361017,-28.423981467366968,13.042856769407624
-2.0890701680815993,27.841601345658983,33.94548217057137,32.11362773632075,-13.972167543124142,55.08249839997973,31.963096876412415,9.618595159285327
5.747228387451513,16.82111897064289,30.66122661498492,19.714816622572506,4.855029503296646,47.8345269078398,29.058927368756805,-1.3806548683450413
30.857833242361444,-33.20975531392031,-38.08677144278418,-31.65360977866178,39.583737785263864,-58.057150165305146,-36.13463904312406,11.210276285998901
18.588073572955253,-27.601346012609678,-44.74283553785581,-21.98757156368014,15.17633052810234,-66.8581551817502,-42.346472174780565,20.623048208343352
-28.960347750139984,27.358886735436748,27.109702552528205,33.13496681238154,-41.79284671179871,41.36253999641578,25.887653898835982,-7.1957511680961925
-40.50390668825729,32.72733614262761,49.05792767590458,31.170283384991443,-37.97720075153446,70.6169027662163,46.28614819875717,-35.15761833875558
-4.886049577225415,-16.467956008454617,-13.364386801496318,-25.686397276966687,10.056360980462744,-25.33047482959438,-13.408712319525295,-21.583187106810794
20.43957931297026,-27.97989290702813,-41.32407210131123,-34.1921095546236,23.47815246995412,-62.865941098300986,-39.70991463271537,13.113875277741935
10.645727498012505,14.882652491606013,13.752651572037415,19.91923975166571,-0.4801404657619005,25.347062700558407,13.269050329115295,24.595140946316697
-5.525663125431003,29.805543261364107,44.92401996639719,35.805838078306714,-10.77006157362893,70.2822291685398,43.51055002431038,3.0559873465974605
0.9179644648563243,-11.067047639930095,-9.555221339048607,-16.104870210673866,9.019023869694982,-16.162892135828777,-8.029606906918076,-12.868625296182755
8.008204314472813,-29.0837552690393,-48.70129691093362,-38.92109548055611,11.654001992009407,-74.09527389794754,-45.880843018825324,-3.911259760044308
-7.0856920360627775,10.783783592053434,2.539888464233222,9.286095052657583,-15.479731152916171,5.702312889556359,1.6943179543635307,2.1489254475911923
-11.73078294286141,30.38405824774135,47.13590801860137,36.65546070367758,-13.95573523763168,71.86134992105366,43.391011912852704,-2.749180909413168
11.837592145523754,-12.72608708379953,-0.335965501312067,-7.17988588354285,22.948936066135474,-2.0832787344005186,-1.4914356297168834,3.461222474450339
23.8142389843998,-42.41797334323237,-50.792604254652275,-36.1153026760406,29.353661640615574,-77.55673940579892,-48.21601764237028,18.769538162028507
-2.6248182929769097,-1.426990537766087,-8.280293489285778,7.249138921200967,-14.53971991731604,-10.602735932187466,-6.462208600527637,12.83288874029272
-29.966134086587715,40.99634471617121,51.852938142441594,42.56499028759782,-41.479266758674115,79.15853041438133,51.048402724834055,-16.465041096175742
-16.598124907146808,13.612238499249926,21.331162430572288,1.34292923236148,-9.715761459375434,28.904571418714163,21.37959462369862,-29.239571325693607
14.742261618213046,-28.689810887603368,-43.4047707663242,-43.806460395943034,26.79181892471954,-67.83999480492247,-41.15237605125675,-5.266589157564155
14.87465006315463,-9.253833912355878,-25.605391503788695,-11.408393271684517,12.134373761950739,-35.28949217426758,-25.18651859127646,17.706320006631138
-8.613550746961685,30.186897226248032,36.26980763910566,36.68481636625361,-16.886648553692524,59.148725727016185,32.887213559442124,6.280930450585135
-3.883722465697323,9.177749255692747,22.47638139436221,10.937619099289481,1.4457748546850124,33.716934996478415,19.819459319460986,-6.326522341285938
20.263677822368297,-35.437040959268195,-39.98772931031182,-38.19944819415646,29.30998223425499,-62.95010564747269,-38.61042005495696,7.812577127693664
14.668137724925787,-19.17159930806823,-29.184896754737125,-15.398431206637168,8.78614162892861,-44.35222306352231,-27.25658273329234,19.381713165891853
-11.071226482308544,28.365310988828423,39.38573169087452,41.572234059671715,-23.059604686251983,60.15994530990293,38.62965596247981,3.9602798150621994
-17.132455752672833,23.09995696204606,40.97282035009188,29.99124125217859,-16.81962597066684,59.641472198522514,40.128611787313034,-19.907135753619496
-0.5239433309574042,-20.290892786996015,-26.882627004951452,-28.37564413591746,8.700075739666888,-43.81271502117802,-24.993861529719645,-17.331438977759582
2.25249064344515,-18.30349137987571,-39.40416278681183,-28.89388430465778,1.6589700684732067,-59.066613598660325,-37.425954143264036,2.331237274347681
-14.81234019326061,24.358030753872836,22.71249734171504,20.911152654273568,-23.16112059275641,37.45545496856007,21.20269584543359,3.497738454268669
-8.985528584585875,21.16581538299598,37.60569120941048,20.760591338877365,-4.342405086977906,58.215262762592985,34.974938455725294,-4.207547430475726
18.175859319110554,-27.094379208697013,-25.299695012461367,-30.56418470579963,32.267035658267254,-38.95226914111009,-24.7568742418597,2.3492886998261784
23.7487765836569,-32.97188330872551,-47.55114306706777,-32.38682756592685,24.976203520253094,-71.3272243410209,-45.493029026206514,15.26130857953685
-0.4456392870555667,16.1877317617164,15.850829728233101,27.13392212282141,-14.756803765754817,25.6262832415748,14.988195867853689,9.174249417509609
-17.829845774443086,35.10478277881745,51.440858905352044,43.23901540447381,-26.67929261762111,76.39877874931791,48.61269323292172,-13.876920653829856
-2.1585612431204653,-8.230095094528574,-4.299525957241813,-12.079613337239,5.758140185311278,-10.674650099690657,-4.498226773114412,-13.97494959806235
9.00153405275088,-29.91539854984309,-46.5982520571724,-38.30236456398763,15.462515911463019,-71.69938886890166,-44.29059419630312,6.833875589345703
-10.820535282815873,10.90408639935505,2.531963802410777,7.666861641118614,-16.76837563272068,7.004766416416284,3.1565147771900945,7.30684146674911
-17.919962158232877,32.122235110754374,48.38083973605422,35.62616257554776,-19.696013406977546,75.41952097849386,47.33894604749712,-9.155545275774834
9.416136284837384,-9.80397147883251,1.8734085288632467,-8.121253718010562,18.06271944638262,2.1424111502212653,3.0903706013487846,-8.506941792626046
30.04881740641244,-38.93976123726319,-52.5153239702301,-39.72584032549309,32.92820533320046,-78.93372281479729,-49.29595326120754,14.271405458223672
13.228775953443083,-1.8693171269125919,-13.84885234450018,4.600807935648151,3.650252703155449,-18.193949506604067,-13.385330603267905,25.629198157732237
-16.418653064892435,37.42572402660014,47.01275174717885,44.98048876583846,-23.196426278336478,71.57769123549055,43.774768323842814,3.2151051700532114
-17.705923163102405,11.197475938964761,20.188350073191252,6.2897592664458575,-9.370074231411413,26.269279698470665,17.973522341689677,-21.302198524327512
